[13:52:20.939] [TX Transmit] Thread started (3 ch, interval=1 ms).
[13:52:29.688] [Ch3 TX] Round=723    |   1 msg(s) |   43 bytes
[13:52:29.697] [Ch3 TX] Round=724    |   1 msg(s) |   43 bytes
[13:52:29.705] [Ch3 TX] Round=725    |   1 msg(s) |   43 bytes
[13:52:29.713] [Ch3 TX] Round=726    |   1 msg(s) |   43 bytes
[13:52:29.721] [Ch3 TX] Round=727    |   1 msg(s) |   43 bytes
[13:52:29.726] [Ch3 TX] Round=728    |   1 msg(s) |   43 bytes
[13:52:29.736] [Ch3 TX] Round=729    |   1 msg(s) |   43 bytes
[13:52:29.744] [Ch3 TX] Round=730    |   1 msg(s) |   43 bytes
[13:52:29.753] [Ch3 TX] Round=731    |   1 msg(s) |   43 bytes
[13:52:29.761] [Ch3 TX] Round=732    |   1 msg(s) |   43 bytes
[13:52:29.769] [Ch3 TX] Round=733    |   1 msg(s) |   43 bytes
[13:52:29.777] [Ch3 TX] Round=734    |   1 msg(s) |   43 bytes
[13:52:29.785] [Ch3 TX] Round=735    |   1 msg(s) |   43 bytes
[13:52:29.793] [Ch3 TX] Round=736    |   1 msg(s) |   43 bytes
[13:52:29.801] [Ch3 TX] Round=737    |   1 msg(s) |   43 bytes
[13:52:29.809] [Ch3 TX] Round=738    |   1 msg(s) |   43 bytes
[13:52:29.815] [Ch3 TX] Round=739    |   1 msg(s) |   43 bytes
[13:52:29.825] [Ch3 TX] Round=740    |   1 msg(s) |   43 bytes
[13:52:29.833] [Ch3 TX] Round=741    |   1 msg(s) |   43 bytes
[13:52:29.841] [Ch3 TX] Round=742    |   1 msg(s) |   43 bytes
[13:52:29.847] [Ch3 TX] Round=743    |   1 msg(s) |   43 bytes
[13:52:29.857] [Ch3 TX] Round=744    |   1 msg(s) |   43 bytes
[13:52:29.865] [Ch3 TX] Round=745    |   1 msg(s) |   43 bytes
[13:52:29.873] [Ch3 TX] Round=746    |   1 msg(s) |   43 bytes
[13:52:29.881] [Ch3 TX] Round=747    |   1 msg(s) |   43 bytes
[13:52:29.888] [Ch3 TX] Round=748    |   1 msg(s) |   43 bytes
[13:52:29.897] [Ch3 TX] Round=749    |   1 msg(s) |   43 bytes
[13:52:29.905] [Ch3 TX] Round=750    |   1 msg(s) |   43 bytes
[13:52:29.911] [Ch1 TX] Round=8      |   8 msg(s) |  230 bytes
[13:52:29.911] [Ch2 TX] Round=21     |   1 msg(s) |   43 bytes
[13:52:29.911] [Ch3 TX] Round=751    |   1 msg(s) |   43 bytes
[13:52:29.921] [Ch3 TX] Round=752    |   1 msg(s) |   43 bytes
[13:52:29.929] [Ch3 TX] Round=753    |   1 msg(s) |   43 bytes
[13:52:29.937] [Ch3 TX] Round=754    |   1 msg(s) |   43 bytes
[13:52:29.945] [Ch3 TX] Round=755    |   1 msg(s) |   43 bytes
[13:52:29.953] [Ch3 TX] Round=756    |   1 msg(s) |   43 bytes
[13:52:29.961] [Ch3 TX] Round=757    |   1 msg(s) |   43 bytes
[13:52:29.968] [Ch3 TX] Round=758    |   1 msg(s) |   43 bytes
[13:52:29.974] [Ch3 TX] Round=759    |   1 msg(s) |   43 bytes
[13:52:29.982] [Ch3 TX] Round=760    |   1 msg(s) |   43 bytes
[13:52:29.993] [Ch3 TX] Round=761    |   1 msg(s) |   43 bytes
[13:52:30.001] [Ch3 TX] Round=762    |   1 msg(s) |   43 bytes
[13:52:30.007] [Ch3 TX] Round=763    |   1 msg(s) |   43 bytes
[13:52:30.015] [Ch3 TX] Round=764    |   1 msg(s) |   43 bytes
[13:52:30.026] [Ch3 TX] Round=765    |   1 msg(s) |   43 bytes
[13:52:30.034] [Ch3 TX] Round=766    |   1 msg(s) |   43 bytes
[13:52:30.042] [Ch3 TX] Round=767    |   1 msg(s) |   43 bytes
[13:52:30.050] [Ch3 TX] Round=768    |   1 msg(s) |   43 bytes
[13:52:30.058] [Ch3 TX] Round=769    |   1 msg(s) |   43 bytes
[13:52:30.066] [Ch3 TX] Round=770    |   1 msg(s) |   43 bytes
[13:52:30.074] [Ch3 TX] Round=771    |   1 msg(s) |   43 bytes
[13:52:30.082] [Ch3 TX] Round=772    |   1 msg(s) |   43 bytes
[13:52:30.089] [Ch3 TX] Round=773    |   1 msg(s) |   43 bytes
[13:52:30.097] [Ch3 TX] Round=774    |   1 msg(s) |   43 bytes
[13:52:30.104] [Ch3 TX] Round=775    |   1 msg(s) |   43 bytes
[13:52:30.114] [Ch3 TX] Round=776    |   1 msg(s) |   43 bytes
[13:52:30.122] [Ch3 TX] Round=777    |   1 msg(s) |   43 bytes
[13:52:30.128] [Ch3 TX] Round=778    |   1 msg(s) |   43 bytes
[13:52:30.136] [Ch3 TX] Round=779    |   1 msg(s) |   43 bytes
[13:52:30.144] [Ch3 TX] Round=780    |   1 msg(s) |   43 bytes
[13:52:30.152] [Ch3 TX] Round=781    |   1 msg(s) |   43 bytes
[13:52:30.160] [Ch3 TX] Round=782    |   1 msg(s) |   43 bytes
[13:52:30.168] [Ch3 TX] Round=783    |   1 msg(s) |   43 bytes
[13:52:30.176] [Ch3 TX] Round=784    |   1 msg(s) |   43 bytes
[13:52:30.184] [Ch3 TX] Round=785    |   1 msg(s) |   43 bytes
[13:52:30.192] [Ch3 TX] Round=786    |   1 msg(s) |   43 bytes
[13:52:30.200] [Ch3 TX] Round=787    |   1 msg(s) |   43 bytes
[13:52:30.208] [Ch2 TX] Round=22     |   1 msg(s) |   43 bytes
[13:52:30.208] [Ch3 TX] Round=788    |   1 msg(s) |   43 bytes
[13:52:30.218] [Ch3 TX] Round=789    |   1 msg(s) |   43 bytes
[13:52:30.226] [Ch3 TX] Round=790    |   1 msg(s) |   43 bytes
[13:52:30.234] [Ch3 TX] Round=791    |   1 msg(s) |   43 bytes
[13:52:30.242] [Ch3 TX] Round=792    |   1 msg(s) |   43 bytes
[13:52:30.250] [Ch3 TX] Round=793    |   1 msg(s) |   43 bytes
[13:52:30.258] [Ch3 TX] Round=794    |   1 msg(s) |   43 bytes
[13:52:30.266] [Ch3 TX] Round=795    |   1 msg(s) |   43 bytes
[13:52:30.274] [Ch3 TX] Round=796    |   1 msg(s) |   43 bytes
[13:52:30.282] [Ch3 TX] Round=797    |   1 msg(s) |   43 bytes
[13:52:30.289] [Ch3 TX] Round=798    |   1 msg(s) |   43 bytes
[13:52:30.297] [Ch3 TX] Round=799    |   1 msg(s) |   43 bytes
[13:52:30.305] [Ch3 TX] Round=800    |   1 msg(s) |   43 bytes
[13:52:30.313] [Ch3 TX] Round=801    |   1 msg(s) |   43 bytes
[13:52:30.319] [Ch3 TX] Round=802    |   1 msg(s) |   43 bytes
[13:52:30.327] [Ch3 TX] Round=803    |   1 msg(s) |   43 bytes
[13:52:30.337] [Ch3 TX] Round=804    |   1 msg(s) |   43 bytes
[13:52:30.345] [Ch3 TX] Round=805    |   1 msg(s) |   43 bytes
[13:52:30.353] [Ch3 TX] Round=806    |   1 msg(s) |   43 bytes
[13:52:30.359] [Ch3 TX] Round=807    |   1 msg(s) |   43 bytes
[13:52:30.366] [Ch3 TX] Round=808    |   1 msg(s) |   43 bytes
[13:52:30.377] [Ch3 TX] Round=809    |   1 msg(s) |   43 bytes
[13:52:30.385] [Ch3 TX] Round=810    |   1 msg(s) |   43 bytes
[13:52:30.393] [Ch3 TX] Round=811    |   1 msg(s) |   43 bytes
[13:52:30.399] [Ch3 TX] Round=812    |   1 msg(s) |   43 bytes
[13:52:30.409] [Ch3 TX] Round=813    |   1 msg(s) |   43 bytes
[13:52:30.417] [Ch3 TX] Round=814    |   1 msg(s) |   43 bytes
[13:52:30.425] [Ch3 TX] Round=815    |   1 msg(s) |   43 bytes
[13:52:30.433] [Ch3 TX] Round=816    |   1 msg(s) |   43 bytes
[13:52:30.441] [Ch3 TX] Round=817    |   1 msg(s) |   43 bytes
[13:52:30.449] [Ch3 TX] Round=818    |   1 msg(s) |   43 bytes
[13:52:30.457] [Ch3 TX] Round=819    |   1 msg(s) |   43 bytes
[13:52:30.465] [Ch3 TX] Round=820    |   1 msg(s) |   43 bytes
[13:52:30.473] [Ch3 TX] Round=821    |   1 msg(s) |   43 bytes
[13:52:30.481] [Ch3 TX] Round=822    |   1 msg(s) |   43 bytes
[13:52:30.489] [Ch3 TX] Round=823    |   1 msg(s) |   43 bytes
[13:52:30.497] [Ch3 TX] Round=824    |   1 msg(s) |   43 bytes
[13:52:30.505] [Ch3 TX] Round=825    |   1 msg(s) |   43 bytes
[13:52:30.511] [Ch2 TX] Round=23     |   1 msg(s) |   43 bytes
[13:52:30.511] [Ch3 TX] Round=826    |   1 msg(s) |   43 bytes
[13:52:30.522] [Ch3 TX] Round=827    |   1 msg(s) |   43 bytes
[13:52:30.530] [Ch3 TX] Round=828    |   1 msg(s) |   43 bytes
[13:52:30.538] [Ch3 TX] Round=829    |   1 msg(s) |   43 bytes
[13:52:30.546] [Ch3 TX] Round=830    |   1 msg(s) |   43 bytes
[13:52:30.552] [Ch3 TX] Round=831    |   1 msg(s) |   43 bytes
[13:52:30.562] [Ch3 TX] Round=832    |   1 msg(s) |   43 bytes
[13:52:30.570] [Ch3 TX] Round=833    |   1 msg(s) |   43 bytes
[13:52:30.578] [Ch3 TX] Round=834    |   1 msg(s) |   43 bytes
[13:52:30.586] [Ch3 TX] Round=835    |   1 msg(s) |   43 bytes
[13:52:30.594] [Ch3 TX] Round=836    |   1 msg(s) |   43 bytes
[13:52:30.602] [Ch3 TX] Round=837    |   1 msg(s) |   43 bytes
[13:52:30.610] [Ch3 TX] Round=838    |   1 msg(s) |   43 bytes
[13:52:30.618] [Ch3 TX] Round=839    |   1 msg(s) |   43 bytes
[13:52:30.626] [Ch3 TX] Round=840    |   1 msg(s) |   43 bytes
[13:52:30.634] [Ch3 TX] Round=841    |   1 msg(s) |   43 bytes
[13:52:30.640] [Ch3 TX] Round=842    |   1 msg(s) |   43 bytes
[13:52:30.648] [Ch3 TX] Round=843    |   1 msg(s) |   43 bytes
[13:52:30.656] [Ch3 TX] Round=844    |   1 msg(s) |   43 bytes
[13:52:30.662] [Ch3 TX] Round=845    |   1 msg(s) |   43 bytes
[13:52:30.672] [Ch3 TX] Round=846    |   1 msg(s) |   43 bytes
[13:52:30.680] [Ch3 TX] Round=847    |   1 msg(s) |   43 bytes
[13:52:30.688] [Ch3 TX] Round=848    |   1 msg(s) |   43 bytes
[13:52:30.696] [Ch3 TX] Round=849    |   1 msg(s) |   43 bytes
[13:52:30.704] [Ch3 TX] Round=850    |   1 msg(s) |   43 bytes
[13:52:30.712] [Ch3 TX] Round=851    |   1 msg(s) |   43 bytes
[13:52:30.720] [Ch3 TX] Round=852    |   1 msg(s) |   43 bytes
[13:52:30.726] [Ch3 TX] Round=853    |   1 msg(s) |   43 bytes
[13:52:30.736] [Ch3 TX] Round=854    |   1 msg(s) |   43 bytes
[13:52:30.744] [Ch3 TX] Round=855    |   1 msg(s) |   43 bytes
[13:52:30.752] [Ch3 TX] Round=856    |   1 msg(s) |   43 bytes
[13:52:30.760] [Ch3 TX] Round=857    |   1 msg(s) |   43 bytes
[13:52:30.768] [Ch3 TX] Round=858    |   1 msg(s) |   43 bytes
[13:52:30.776] [Ch3 TX] Round=859    |   1 msg(s) |   43 bytes
[13:52:30.785] [Ch3 TX] Round=860    |   1 msg(s) |   43 bytes
[13:52:30.793] [Ch3 TX] Round=861    |   1 msg(s) |   43 bytes
[13:52:30.801] [Ch3 TX] Round=862    |   1 msg(s) |   43 bytes
[13:52:30.809] [Ch2 TX] Round=24     |   1 msg(s) |   43 bytes
[13:52:30.809] [Ch3 TX] Round=863    |   1 msg(s) |   43 bytes
[13:52:30.816] [Ch3 TX] Round=864    |   1 msg(s) |   43 bytes
[13:52:30.824] [Ch3 TX] Round=865    |   1 msg(s) |   43 bytes
[13:52:30.832] [Ch3 TX] Round=866    |   1 msg(s) |   43 bytes
[13:52:30.840] [Ch3 TX] Round=867    |   1 msg(s) |   43 bytes
[13:52:30.850] [Ch3 TX] Round=868    |   1 msg(s) |   43 bytes
[13:52:30.858] [Ch3 TX] Round=869    |   1 msg(s) |   43 bytes
[13:52:30.866] [Ch3 TX] Round=870    |   1 msg(s) |   43 bytes
[13:52:30.874] [Ch3 TX] Round=871    |   1 msg(s) |   43 bytes
[13:52:30.882] [Ch3 TX] Round=872    |   1 msg(s) |   43 bytes
[13:52:30.889] [Ch3 TX] Round=873    |   1 msg(s) |   43 bytes
[13:52:30.897] [Ch3 TX] Round=874    |   1 msg(s) |   43 bytes
[13:52:30.905] [Ch3 TX] Round=875    |   1 msg(s) |   43 bytes
[13:52:30.909] [Ch1 TX] Round=9      |   8 msg(s) |  230 bytes
[13:52:30.913] [Ch3 TX] Round=876    |   1 msg(s) |   43 bytes
[13:52:30.921] [Ch1 TX] Round=10     |   1 msg(s) |   19 bytes
[13:52:30.921] [Ch3 TX] Round=877    |   1 msg(s) |   43 bytes
[13:52:30.929] [Ch3 TX] Round=878    |   1 msg(s) |   43 bytes
[13:52:30.937] [Ch3 TX] Round=879    |   1 msg(s) |   43 bytes
[13:52:30.943] [Ch3 TX] Round=880    |   1 msg(s) |   43 bytes
[13:52:30.951] [Ch3 TX] Round=881    |   1 msg(s) |   43 bytes
[13:52:30.961] [Ch3 TX] Round=882    |   1 msg(s) |   43 bytes
[13:52:30.969] [Ch3 TX] Round=883    |   1 msg(s) |   43 bytes
[13:52:30.974] [Ch3 TX] Round=884    |   1 msg(s) |   43 bytes
[13:52:30.982] [Ch3 TX] Round=885    |   1 msg(s) |   43 bytes
[13:52:30.990] [Ch3 TX] Round=886    |   1 msg(s) |   43 bytes
[13:52:30.998] [Ch3 TX] Round=887    |   1 msg(s) |   43 bytes
[13:52:31.008] [Ch3 TX] Round=888    |   1 msg(s) |   43 bytes
[13:52:31.016] [Ch3 TX] Round=889    |   1 msg(s) |   43 bytes
[13:52:31.024] [Ch3 TX] Round=890    |   1 msg(s) |   43 bytes
[13:52:31.032] [Ch3 TX] Round=891    |   1 msg(s) |   43 bytes
[13:52:31.040] [Ch3 TX] Round=892    |   1 msg(s) |   43 bytes
[13:52:31.049] [Ch3 TX] Round=893    |   1 msg(s) |   43 bytes
[13:52:31.057] [Ch3 TX] Round=894    |   1 msg(s) |   43 bytes
[13:52:31.063] [Ch3 TX] Round=895    |   1 msg(s) |   43 bytes
[13:52:31.073] [Ch3 TX] Round=896    |   1 msg(s) |   43 bytes
[13:52:31.081] [Ch3 TX] Round=897    |   1 msg(s) |   43 bytes
[13:52:31.087] [Ch3 TX] Round=898    |   1 msg(s) |   43 bytes
[13:52:31.097] [Ch3 TX] Round=899    |   1 msg(s) |   43 bytes
[13:52:31.105] [Ch3 TX] Round=900    |   1 msg(s) |   43 bytes
[13:52:31.110] [Ch2 TX] Round=25     |   1 msg(s) |   43 bytes
[13:52:31.112] [Ch3 TX] Round=901    |   1 msg(s) |   43 bytes
[13:52:31.122] [Ch3 TX] Round=902    |   1 msg(s) |   43 bytes
[13:52:31.130] [Ch3 TX] Round=903    |   1 msg(s) |   43 bytes
[13:52:31.138] [Ch3 TX] Round=904    |   1 msg(s) |   43 bytes
[13:52:31.146] [Ch3 TX] Round=905    |   1 msg(s) |   43 bytes
[13:52:31.154] [Ch3 TX] Round=906    |   1 msg(s) |   43 bytes
[13:52:31.162] [Ch3 TX] Round=907    |   1 msg(s) |   43 bytes
[13:52:31.170] [Ch3 TX] Round=908    |   1 msg(s) |   43 bytes
[13:52:31.176] [Ch3 TX] Round=909    |   1 msg(s) |   43 bytes
[13:52:31.185] [Ch3 TX] Round=910    |   1 msg(s) |   43 bytes
[13:52:31.193] [Ch3 TX] Round=911    |   1 msg(s) |   43 bytes
[13:52:31.201] [Ch3 TX] Round=912    |   1 msg(s) |   43 bytes
[13:52:31.207] [Ch3 TX] Round=913    |   1 msg(s) |   43 bytes
[13:52:31.215] [Ch3 TX] Round=914    |   1 msg(s) |   43 bytes
[13:52:31.223] [Ch3 TX] Round=915    |   1 msg(s) |   43 bytes
[13:52:31.231] [Ch3 TX] Round=916    |   1 msg(s) |   43 bytes
[13:52:31.239] [Ch3 TX] Round=917    |   1 msg(s) |   43 bytes
[13:52:31.247] [Ch3 TX] Round=918    |   1 msg(s) |   43 bytes
[13:52:31.257] [Ch3 TX] Round=919    |   1 msg(s) |   43 bytes
[13:52:31.265] [Ch3 TX] Round=920    |   1 msg(s) |   43 bytes
[13:52:31.273] [Ch3 TX] Round=921    |   1 msg(s) |   43 bytes
[13:52:31.279] [Ch3 TX] Round=922    |   1 msg(s) |   43 bytes
[13:52:31.287] [Ch3 TX] Round=923    |   1 msg(s) |   43 bytes
[13:52:31.295] [Ch3 TX] Round=924    |   1 msg(s) |   43 bytes
[13:52:31.305] [Ch3 TX] Round=925    |   1 msg(s) |   43 bytes
[13:52:31.313] [Ch3 TX] Round=926    |   1 msg(s) |   43 bytes
[13:52:31.321] [Ch3 TX] Round=927    |   1 msg(s) |   43 bytes
[13:52:31.329] [Ch3 TX] Round=928    |   1 msg(s) |   43 bytes
[13:52:31.337] [Ch3 TX] Round=929    |   1 msg(s) |   43 bytes
[13:52:31.343] [Ch3 TX] Round=930    |   1 msg(s) |   43 bytes
[13:52:31.351] [Ch3 TX] Round=931    |   1 msg(s) |   43 bytes
[13:52:31.362] [Ch3 TX] Round=932    |   1 msg(s) |   43 bytes
[13:52:31.370] [Ch3 TX] Round=933    |   1 msg(s) |   43 bytes
[13:52:31.378] [Ch3 TX] Round=934    |   1 msg(s) |   43 bytes
[13:52:31.385] [Ch3 TX] Round=935    |   1 msg(s) |   43 bytes
[13:52:31.393] [Ch3 TX] Round=936    |   1 msg(s) |   43 bytes
[13:52:31.399] [Ch3 TX] Round=937    |   1 msg(s) |   43 bytes
[13:52:31.407] [Ch3 TX] Round=938    |   1 msg(s) |   43 bytes
[13:52:31.411] [Ch2 TX] Round=26     |   1 msg(s) |   43 bytes
[13:52:31.415] [Ch3 TX] Round=939    |   1 msg(s) |   43 bytes
[13:52:31.423] [Ch3 TX] Round=940    |   1 msg(s) |   43 bytes
[13:52:31.431] [Ch3 TX] Round=941    |   1 msg(s) |   43 bytes
[13:52:31.439] [Ch3 TX] Round=942    |   1 msg(s) |   43 bytes
[13:52:31.449] [Ch3 TX] Round=943    |   1 msg(s) |   43 bytes
[13:52:31.457] [Ch3 TX] Round=944    |   1 msg(s) |   43 bytes
[13:52:31.465] [Ch3 TX] Round=945    |   1 msg(s) |   43 bytes
[13:52:31.471] [Ch3 TX] Round=946    |   1 msg(s) |   43 bytes
[13:52:31.481] [Ch3 TX] Round=947    |   1 msg(s) |   43 bytes
[13:52:31.489] [Ch3 TX] Round=948    |   1 msg(s) |   43 bytes
[13:52:31.497] [Ch3 TX] Round=949    |   1 msg(s) |   43 bytes
[13:52:31.505] [Ch3 TX] Round=950    |   1 msg(s) |   43 bytes
[13:52:31.511] [Ch3 TX] Round=951    |   1 msg(s) |   43 bytes
[13:52:31.519] [Ch3 TX] Round=952    |   1 msg(s) |   43 bytes
[13:52:31.527] [Ch3 TX] Round=953    |   1 msg(s) |   43 bytes
[13:52:31.537] [Ch3 TX] Round=954    |   1 msg(s) |   43 bytes
[13:52:31.545] [Ch3 TX] Round=955    |   1 msg(s) |   43 bytes
[13:52:31.553] [Ch3 TX] Round=956    |   1 msg(s) |   43 bytes
[13:52:31.561] [Ch3 TX] Round=957    |   1 msg(s) |   43 bytes
[13:52:31.569] [Ch3 TX] Round=958    |   1 msg(s) |   43 bytes
[13:52:31.577] [Ch3 TX] Round=959    |   1 msg(s) |   43 bytes
[13:52:31.586] [Ch3 TX] Round=960    |   1 msg(s) |   43 bytes
[13:52:31.593] [Ch3 TX] Round=961    |   1 msg(s) |   43 bytes
[13:52:31.601] [Ch3 TX] Round=962    |   1 msg(s) |   43 bytes
[13:52:31.607] [Ch3 TX] Round=963    |   1 msg(s) |   43 bytes
[13:52:31.615] [Ch3 TX] Round=964    |   1 msg(s) |   43 bytes
[13:52:31.623] [Ch3 TX] Round=965    |   1 msg(s) |   43 bytes
[13:52:31.631] [Ch3 TX] Round=966    |   1 msg(s) |   43 bytes
[13:52:31.639] [Ch3 TX] Round=967    |   1 msg(s) |   43 bytes
[13:52:31.647] [Ch3 TX] Round=968    |   1 msg(s) |   43 bytes
[13:52:31.655] [Ch3 TX] Round=969    |   1 msg(s) |   43 bytes
[13:52:31.663] [Ch3 TX] Round=970    |   1 msg(s) |   43 bytes
[13:52:31.673] [Ch3 TX] Round=971    |   1 msg(s) |   43 bytes
[13:52:31.681] [Ch3 TX] Round=972    |   1 msg(s) |   43 bytes
[13:52:31.689] [Ch3 TX] Round=973    |   1 msg(s) |   43 bytes
[13:52:31.697] [Ch3 TX] Round=974    |   1 msg(s) |   43 bytes
[13:52:31.705] [Ch3 TX] Round=975    |   1 msg(s) |   43 bytes
[13:52:31.709] [Ch2 TX] Round=27     |   1 msg(s) |   43 bytes
[13:52:31.713] [Ch3 TX] Round=976    |   1 msg(s) |   43 bytes
[13:52:31.721] [Ch3 TX] Round=977    |   1 msg(s) |   43 bytes
[13:52:31.729] [Ch3 TX] Round=978    |   1 msg(s) |   43 bytes
[13:52:31.737] [Ch3 TX] Round=979    |   1 msg(s) |   43 bytes
[13:52:31.746] [Ch3 TX] Round=980    |   1 msg(s) |   43 bytes
[13:52:31.753] [Ch3 TX] Round=981    |   1 msg(s) |   43 bytes
[13:52:31.761] [Ch3 TX] Round=982    |   1 msg(s) |   43 bytes
[13:52:31.769] [Ch3 TX] Round=983    |   1 msg(s) |   43 bytes
[13:52:31.777] [Ch3 TX] Round=984    |   1 msg(s) |   43 bytes
[13:52:31.785] [Ch3 TX] Round=985    |   1 msg(s) |   43 bytes
[13:52:31.792] [Ch3 TX] Round=986    |   1 msg(s) |   43 bytes
[13:52:31.801] [Ch3 TX] Round=987    |   1 msg(s) |   43 bytes
[13:52:31.809] [Ch3 TX] Round=988    |   1 msg(s) |   43 bytes
[13:52:31.817] [Ch3 TX] Round=989    |   1 msg(s) |   43 bytes
[13:52:31.825] [Ch3 TX] Round=990    |   1 msg(s) |   43 bytes
[13:52:31.833] [Ch3 TX] Round=991    |   1 msg(s) |   43 bytes
[13:52:31.841] [Ch3 TX] Round=992    |   1 msg(s) |   43 bytes
[13:52:31.850] [Ch3 TX] Round=993    |   1 msg(s) |   43 bytes
[13:52:31.858] [Ch3 TX] Round=994    |   1 msg(s) |   43 bytes
[13:52:31.866] [Ch3 TX] Round=995    |   1 msg(s) |   43 bytes
[13:52:31.874] [Ch3 TX] Round=996    |   1 msg(s) |   43 bytes
[13:52:31.882] [Ch3 TX] Round=997    |   1 msg(s) |   43 bytes
[13:52:31.888] [Ch3 TX] Round=998    |   1 msg(s) |   43 bytes
[13:52:31.896] [Ch3 TX] Round=999    |   1 msg(s) |   43 bytes
[13:52:31.906] [Ch3 TX] Round=1000   |   1 msg(s) |   43 bytes
[13:52:31.910] [Ch1 TX] Round=11     |   8 msg(s) |  230 bytes
[13:52:31.914] [Ch3 TX] Round=1001   |   1 msg(s) |   43 bytes
[13:52:31.921] [Ch3 TX] Round=1002   |   1 msg(s) |   43 bytes
[13:52:31.929] [Ch3 TX] Round=1003   |   1 msg(s) |   43 bytes
[13:52:31.937] [Ch3 TX] Round=1004   |   1 msg(s) |   43 bytes
[13:52:31.943] [Ch3 TX] Round=1005   |   1 msg(s) |   43 bytes
[13:52:31.953] [Ch3 TX] Round=1006   |   1 msg(s) |   43 bytes
[13:52:31.961] [Ch3 TX] Round=1007   |   1 msg(s) |   43 bytes
[13:52:31.969] [Ch3 TX] Round=1008   |   1 msg(s) |   43 bytes
[13:52:31.977] [Ch3 TX] Round=1009   |   1 msg(s) |   43 bytes
[13:52:31.983] [Ch3 TX] Round=1010   |   1 msg(s) |   43 bytes
[13:52:31.991] [Ch3 TX] Round=1011   |   1 msg(s) |   43 bytes
[13:52:31.999] [Ch3 TX] Round=1012   |   1 msg(s) |   43 bytes
[13:52:32.010] [Ch2 TX] Round=28     |   1 msg(s) |   43 bytes
[13:52:32.010] [Ch3 TX] Round=1013   |   1 msg(s) |   43 bytes
[13:52:32.018] [Ch3 TX] Round=1014   |   1 msg(s) |   43 bytes
[13:52:32.026] [Ch3 TX] Round=1015   |   1 msg(s) |   43 bytes
[13:52:32.034] [Ch3 TX] Round=1016   |   1 msg(s) |   43 bytes
[13:52:32.042] [Ch3 TX] Round=1017   |   1 msg(s) |   43 bytes
[13:52:32.050] [Ch3 TX] Round=1018   |   1 msg(s) |   43 bytes
[13:52:32.058] [Ch3 TX] Round=1019   |   1 msg(s) |   43 bytes
[13:52:32.066] [Ch3 TX] Round=1020   |   1 msg(s) |   43 bytes
[13:52:32.072] [Ch3 TX] Round=1021   |   1 msg(s) |   43 bytes
[13:52:32.080] [Ch3 TX] Round=1022   |   1 msg(s) |   43 bytes
[13:52:32.090] [Ch3 TX] Round=1023   |   1 msg(s) |   43 bytes
[13:52:32.097] [Ch3 TX] Round=1024   |   1 msg(s) |   43 bytes
[13:52:32.105] [Ch3 TX] Round=1025   |   1 msg(s) |   43 bytes
[13:52:32.113] [Ch3 TX] Round=1026   |   1 msg(s) |   43 bytes
[13:52:32.121] [Ch3 TX] Round=1027   |   1 msg(s) |   43 bytes
[13:52:32.129] [Ch3 TX] Round=1028   |   1 msg(s) |   43 bytes
[13:52:32.137] [Ch3 TX] Round=1029   |   1 msg(s) |   43 bytes
[13:52:32.145] [Ch3 TX] Round=1030   |   1 msg(s) |   43 bytes
[13:52:32.153] [Ch3 TX] Round=1031   |   1 msg(s) |   43 bytes
[13:52:32.160] [Ch3 TX] Round=1032   |   1 msg(s) |   43 bytes
[13:52:32.168] [Ch3 TX] Round=1033   |   1 msg(s) |   43 bytes
[13:52:32.176] [Ch3 TX] Round=1034   |   1 msg(s) |   43 bytes
[13:52:32.184] [Ch3 TX] Round=1035   |   1 msg(s) |   43 bytes
[13:52:32.192] [Ch3 TX] Round=1036   |   1 msg(s) |   43 bytes
[13:52:32.200] [Ch3 TX] Round=1037   |   1 msg(s) |   43 bytes
[13:52:32.208] [Ch3 TX] Round=1038   |   1 msg(s) |   43 bytes
[13:52:32.216] [Ch3 TX] Round=1039   |   1 msg(s) |   43 bytes
[13:52:32.224] [Ch3 TX] Round=1040   |   1 msg(s) |   43 bytes
[13:52:32.234] [Ch3 TX] Round=1041   |   1 msg(s) |   43 bytes
[13:52:32.242] [Ch3 TX] Round=1042   |   1 msg(s) |   43 bytes
[13:52:32.250] [Ch3 TX] Round=1043   |   1 msg(s) |   43 bytes
[13:52:32.258] [Ch3 TX] Round=1044   |   1 msg(s) |   43 bytes
[13:52:32.266] [Ch3 TX] Round=1045   |   1 msg(s) |   43 bytes
[13:52:32.272] [Ch3 TX] Round=1046   |   1 msg(s) |   43 bytes
[13:52:32.282] [Ch3 TX] Round=1047   |   1 msg(s) |   43 bytes
[13:52:32.288] [Ch3 TX] Round=1048   |   1 msg(s) |   43 bytes
[13:52:32.296] [Ch3 TX] Round=1049   |   1 msg(s) |   43 bytes
[13:52:32.302] [Ch3 TX] Round=1050   |   1 msg(s) |   43 bytes
[13:52:32.310] [Ch2 TX] Round=29     |   1 msg(s) |   43 bytes
[13:52:32.310] [Ch3 TX] Round=1051   |   1 msg(s) |   43 bytes
[13:52:32.320] [Ch3 TX] Round=1052   |   1 msg(s) |   43 bytes
[13:52:32.328] [Ch3 TX] Round=1053   |   1 msg(s) |   43 bytes
[13:52:32.336] [Ch3 TX] Round=1054   |   1 msg(s) |   43 bytes
[13:52:32.344] [Ch3 TX] Round=1055   |   1 msg(s) |   43 bytes
[13:52:32.350] [Ch3 TX] Round=1056   |   1 msg(s) |   43 bytes
